id_estabelecimento_cnes,cep,logradouro,bairro,latitude,longitude
9210903,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
9554114,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
1108972,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
1056131,03171010,Rua Itabaiana,Mooca,-23.550303273496556,-46.59035584687931
7191944,03125010,Rua Comendador Roberto Ugolini,Mooca,-23.576260835781778,-46.58993324880204
6738400,03167060,Rua Juvenal Parada,Mooca,-23.55574685501895,-46.59688882370711
7454554,03166000,Rua Taquari,Mooca,-23.551324233674674,-46.59702238864541
7963238,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
6802753,03122000,Rua Conde Prates,Mooca,-23.567805088532246,-46.59366145888916
7216645,03170050,Rua Sapucaia,Mooca,-23.550918084102012,-46.592330461373585
9743790,03113080,Rua Pedro De Lucena,Mooca,-23.56001500058357,-46.60172932439045
9763104,03124030,Rua Professor Elias Vita,Mooca,-23.571939583840187,-46.59154253222972
9756256,03103003,Rua Da Mooca,Mooca,-23.555341286637177,-46.60332767552358
1082477,03104002,Rua Da Mooca,Mooca,-23.555350708304392,-46.602025038472895
5302684,03128070,Rua Jupuruchita,Mooca,-23.570927326971386,-46.586209708959515
6218679,03180000,Rua Fernando Falcao,Mooca,-23.558318281168297,-46.58603019263967
9000534,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
1100076,03113020,Largo Sao Rafael,Mooca,-23.558687220641787,-46.603211712028916
7291191,03164100,Rua Frei Gaspar,Mooca,-23.549698582702113,-46.608329055366845
9719695,03103003,Rua Da Mooca,Mooca,-23.555341286637177,-46.60332767552358
7240198,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
7794908,03112100,Rua Javari,Mooca,-23.554192780528354,-46.60268465595196
9424067,03103000,Rua Da Mooca,Mooca,-23.553992968501547,-46.618902076692265
9601392,03124020,Rua Juventus,Mooca,-23.57076268573275,-46.59081299719297
7174713,03102010,Rua Da Figueira,Mooca,-23.552601000000003,-46.625155
4017382,03164140,Rua Hipodromo,Mooca,-23.548252821040062,-46.60657075999348
4121945,03180002,Rua Fernando Falcao,Mooca,-23.563147827338298,-46.58852661054877
3397602,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
1125818,03183001,Rua Cuiaba,Mooca,-23.560940323259427,-46.589644423501795
2903148,03128020,Rua Americo Ventura,Mooca,-23.56910050005615,-46.58613549976543
4009061,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
1128736,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
1104128,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
7213425,03112100,Rua Javari,Mooca,-23.554192780528354,-46.60268465595196
7252862,03165001,Rua Da Mooca,Mooca,-23.556360134236797,-46.59585771219291
7622589,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
9943099,03124010,Rua Emboacava,Mooca,-23.568832914947723,-46.59134159121978
4648684,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
9582460,03102004,Avenida Alcantara Machado,Mooca,-23.549494181451674,-46.60472796741692
4605349,03118001,Rua Padre Raposo,Mooca,-23.56355016812367,-46.5934990754575
4875575,03124040,Rua Miguel Zuccas,Mooca,-23.571512341639636,-46.59191492611077
7045212,03166000,Rua Taquari,Mooca,-23.551324233674674,-46.59702238864541
4740114,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
6866808,03180000,Rua Fernando Falcao,Mooca,-23.558318281168297,-46.58603019263967
4759222,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
7917171,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
4696425,03118001,Rua Padre Raposo,Mooca,-23.56355016812367,-46.5934990754575
0254762,03128070,Rua Jupuruchita,Mooca,-23.570927326971386,-46.586209708959515
5758726,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
5754836,03120020,Rua Guia Lopes,Mooca,-23.559859218770395,-46.60056168735096
0747068,03169010,Avenida Cassandoca,Mooca,-23.55536251700038,-46.58899228334822
9631151,03127175,Rua Coronel Joviniano Brandao,Mooca,-23.574583280747987,-46.58644360027366
6699170,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
6146295,03124020,Rua Juventus,Mooca,-23.57076268573275,-46.59081299719297
6136508,03128010,Rua Terenas,Mooca,-23.569594055905842,-46.58616014603326
5610362,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
6089313,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
6262295,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
4606094,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
4464567,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
7340869,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
4809270,03168009,Rua Dos Trilhos,Mooca,-23.55572029367639,-46.59202823580826
4756428,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
7301677,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
9602410,03124020,Rua Juventus,Mooca,-23.57076268573275,-46.59081299719297
2873303,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
4603737,03104002,Rua Da Mooca,Mooca,-23.555350708304392,-46.602025038472895
7208731,03168009,Rua Dos Trilhos,Mooca,-23.55572029367639,-46.59202823580826
3060780,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
1125737,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
9085602,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
7659792,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
7231075,03127070,Rua Ilansa,Mooca,-23.57960666499472,-46.58847352608372
0608971,03125080,Rua Agostinho Lattari,Mooca,-23.57854087296096,-46.59123592127498
9823301,03180002,Rua Fernando Falcao,Mooca,-23.563147827338298,-46.58852661054877
9449833,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
1079360,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
5843820,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
5703212,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
5741416,03127180,Rua Ibipetuba,Mooca,-23.57500414844005,-46.58681859162272
6383319,03165003,Rua Da Mooca,Mooca,-23.560473416041667,-46.584465848823285
6675018,03128020,Rua Americo Ventura,Mooca,-23.56910050005615,-46.58613549976543
0986224,03183001,Rua Cuiaba,Mooca,-23.560940323259427,-46.589644423501795
4188241,03120020,Rua Guia Lopes,Mooca,-23.559859218770395,-46.60056168735096
5308720,03127000,Rua Chamanta,Mooca,-23.57768325678494,-46.58697918106188
7488416,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
4541650,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
7917023,03122000,Rua Conde Prates,Mooca,-23.567805088532246,-46.59366145888916
1141961,03180190,Praca Alexandre Fleming,Mooca,-23.55951386509225,-46.587026579410015
9569464,03119010,Rua Tamarataca,Mooca,-23.565016755087232,-46.59223355609621
2873311,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
6721702,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
5498767,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
7162995,03149000,Avenida Paes De Barros,Mooca,-23.573994898677455,-46.58742484593222
7996543,03119001,Rua Madre De Deus,Mooca,-23.565674467619775,-46.591755061858635
9182772,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
4915607,03164100,Rua Frei Gaspar,Mooca,-23.549698582702113,-46.608329055366845
6557589,03103003,Rua Da Mooca,Mooca,-23.555341286637177,-46.60332767552358
4274016,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
7794886,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
1091840,03121040,Rua Puris,Mooca,-23.564783108518323,-46.5989173839762
5822157,03164140,Rua Hipodromo,Mooca,-23.548252821040062,-46.60657075999348
6650627,03104002,Rua Da Mooca,Mooca,-23.555350708304392,-46.602025038472895
6381286,03128160,Rua Padre Carlos Da Silva,Mooca,-23.572924595017174,-46.582672675180085
6967051,03165001,Rua Da Mooca,Mooca,-23.556360134236797,-46.59585771219291
7582706,03118001,Rua Padre Raposo,Mooca,-23.56355016812367,-46.5934990754575
7122667,03167010,Rua Dos Donatarios,Mooca,-23.55554837530849,-46.593382957436305
9063978,03118000,Rua Padre Raposo,Mooca,-23.559690879338895,-46.59723857442084
7977727,03127070,Rua Ilansa,Mooca,-23.57960666499472,-46.58847352608372
9735542,03128010,Rua Terenas,Mooca,-23.569594055905842,-46.58616014603326
9186700,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
7463421,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
6813356,03119000,Rua Madre De Deus,Mooca,-23.560318860461688,-46.5981504766893
4755294,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
4194837,03182070,Rua Franca Carvalho,Mooca,-23.561817985332315,-46.59016357853547
9289992,03127000,Rua Chamanta,Mooca,-23.57768325678494,-46.58697918106188
0101567,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
4721497,03128070,Rua Jupuruchita,Mooca,-23.570927326971386,-46.586209708959515
2839741,03149100,Avenida Paes De Barros,Mooca,-23.574495421102718,-46.58728176402098
1117688,03170050,Rua Sapucaia,Mooca,-23.550918084102012,-46.592330461373585
4755642,03113060,Rua Sao Rafael,Mooca,-23.559280804865136,-46.60163752166388
9497048,03127160,Rua Mario Savi,Mooca,-23.573552625012738,-46.5848164999636
4601831,03195100,Rua Do Oratorio,Mooca,-23.564159522656936,-46.58961685054084
4555562,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
4555376,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
5648319,03171010,Rua Itabaiana,Mooca,-23.550303273496556,-46.59035584687931
9674101,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
9611304,03128010,Rua Terenas,Mooca,-23.569594055905842,-46.58616014603326
9332383,03103003,Rua Da Mooca,Mooca,-23.555341286637177,-46.60332767552358
6214525,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
9290346,03172010,Rua Siqueira Bueno,Mooca,-23.551562662540135,-46.586481659688914
9102981,03164160,Rua Bresser,Mooca,-23.55057667051479,-46.600252841280074
4490320,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
0466611,03163030,Rua Doutor Fomm,Mooca,-23.545653940750984,-46.59517492271116
4542630,03127030,Praca Padre Mario Fontana,Mooca,-23.58011219237931,-46.58980870226192
6101526,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
4657403,03162110,Rua Pereira Da Silva,Mooca,-23.551819355418726,-46.60474196118014
3181057,03181010,Rua Major Basilio,Mooca,-23.557848384814648,-46.58178612499243
6397875,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
4647319,03165001,Rua Da Mooca,Mooca,-23.556360134236797,-46.59585771219291
7709455,03127175,Rua Coronel Joviniano Brandao,Mooca,-23.574583280747987,-46.58644360027366
7977514,03164100,Rua Frei Gaspar,Mooca,-23.549698582702113,-46.608329055366845
7008511,03167010,Rua Dos Donatarios,Mooca,-23.55554837530849,-46.593382957436305
7712898,03102010,Rua Da Figueira,Mooca,-23.552601000000003,-46.625155
7830181,03120001,Rua Visconde De Inhomerim,Mooca,-23.561451466770585,-46.595668615764176
9407251,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
9274189,03124021,Rua Juventus,Mooca,-23.572342938209456,-46.589046226460525
7647204,03103000,Rua Da Mooca,Mooca,-23.553992968501547,-46.618902076692265
7767358,03127175,Rua Coronel Joviniano Brandao,Mooca,-23.574583280747987,-46.58644360027366
5684889,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
6543154,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
4127722,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
0452831,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
9025197,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
4931661,03162010,Rua Almirante Brasil,Mooca,-23.551654116978003,-46.60646353436625
2920514,03127000,Rua Chamanta,Mooca,-23.57768325678494,-46.58697918106188
4188152,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
9797246,03119001,Rua Madre De Deus,Mooca,-23.565674467619775,-46.591755061858635
1113860,03180000,Rua Fernando Falcao,Mooca,-23.558318281168297,-46.58603019263967
0760439,03182050,Rua Pascoal Moreira,Mooca,-23.56095717110909,-46.58978103628358
4605780,03118000,Rua Padre Raposo,Mooca,-23.559690879338895,-46.59723857442084
4421590,03165070,Rua Domingos De Oliveira,Mooca,-23.556767629680348,-46.59632149964873
4447832,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
6835473,03183080,Rua Urbano Do Couto,Mooca,-23.56029390723815,-46.58865155724736
7823517,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
0040584,03118030,Rua Guaimbe,Mooca,-23.56432052993227,-46.59423142408156
1101315,03183001,Rua Cuiaba,Mooca,-23.560940323259427,-46.589644423501795
7515855,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
7380674,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
7287658,03165000,Rua Da Mooca,Mooca,-23.556646756522387,-46.594919894235765
7572166,03164200,Rua Ipanema,Mooca,-23.54801580257988,-46.608376759985006
9547223,03120020,Rua Guia Lopes,Mooca,-23.559859218770395,-46.60056168735096
7266308,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
5414032,03118030,Rua Guaimbe,Mooca,-23.56432052993227,-46.59423142408156
5273528,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
4358368,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
0557226,03125010,Rua Comendador Roberto Ugolini,Mooca,-23.576260835781778,-46.58993324880204
9863664,03118030,Rua Guaimbe,Mooca,-23.56432052993227,-46.59423142408156
4542541,03164140,Rua Hipodromo,Mooca,-23.548252821040062,-46.60657075999348
7174799,03119020,Rua Bixira,Mooca,-23.56611028054843,-46.590306238028454
7835140,03112040,Rua Leocadia Cintra,Mooca,-23.557097939250244,-46.60218865005386
4630963,03168009,Rua Dos Trilhos,Mooca,-23.55572029367639,-46.59202823580826
5472466,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
4281861,03176000,Rua Tobias Barreto,Mooca,-23.553012011009276,-46.590529221443
4111958,03182020,Rua Pires De Campos,Mooca,-23.55885395343228,-46.593114273149645
5648076,03122010,Rua Celso De Azevedo Marques,Mooca,-23.568671495325795,-46.59412211048051
7751826,03165003,Rua Da Mooca,Mooca,-23.560473416041667,-46.584465848823285
7709420,03127050,Rua Quaritere,Mooca,-23.577540881276636,-46.590380373739094
7813988,03172010,Rua Siqueira Bueno,Mooca,-23.551562662540135,-46.586481659688914
9171673,03119010,Rua Tamarataca,Mooca,-23.565016755087232,-46.59223355609621
1060384,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
7377320,03124010,Rua Emboacava,Mooca,-23.568832914947723,-46.59134159121978
6203949,03184020,Rua Lituania,Mooca,-23.563487844109567,-46.5889213375904
6208606,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
5607442,03121020,Rua Came,Mooca,-23.563882294864914,-46.59793672487562
4630785,03124110,Rua Manuel Vieira De Sousa,Mooca,-23.571777418686708,-46.588409488220684
7240295,03118030,Rua Guaimbe,Mooca,-23.56432052993227,-46.59423142408156
4916557,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
5560446,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
4675940,03125010,Rua Comendador Roberto Ugolini,Mooca,-23.576260835781778,-46.58993324880204
0908649,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
0621366,03120020,Rua Guia Lopes,Mooca,-23.559859218770395,-46.60056168735096
7993633,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
0443093,03113010,Rua Canuto Saraiva,Mooca,-23.562436301508637,-46.60231434918941
4634195,03124010,Rua Emboacava,Mooca,-23.568832914947723,-46.59134159121978
3397572,03128020,Rua Americo Ventura,Mooca,-23.56910050005615,-46.58613549976543
4358708,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
4757335,03182050,Rua Pascoal Moreira,Mooca,-23.56095717110909,-46.58978103628358
0663468,03115001,Avenida Paes De Barros,Mooca,-23.568868406451625,-46.59251907823705
4413571,03116000,Rua Do Oratorio,Mooca,-23.558713686475315,-46.59618520224186
0894796,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
6952232,03171010,Rua Itabaiana,Mooca,-23.550303273496556,-46.59035584687931
7552254,03182040,Rua Marques De Valenca,Mooca,-23.558322549452377,-46.592899114863584
9856099,03167060,Rua Juvenal Parada,Mooca,-23.55574685501895,-46.59688882370711
6025439,03127000,Rua Chamanta,Mooca,-23.57768325678494,-46.58697918106188
6189822,03104002,Rua Da Mooca,Mooca,-23.555350708304392,-46.602025038472895
6263917,03114001,Avenida Paes De Barros,Mooca,-23.571970309078544,-46.5891131781284
4754379,03114000,Avenida Paes De Barros,Mooca,-23.563817912336013,-46.59639285770064
4809777,03128070,Rua Jupuruchita,Mooca,-23.570927326971386,-46.586209708959515
4290259,03128010,Rua Terenas,Mooca,-23.569594055905842,-46.58616014603326
7260008,03115020,Avenida Paes De Barros,Mooca,-23.559085569967987,-46.59898429284202
1135120,03113070,Rua Arariboia,Mooca,-23.56038722135357,-46.60259458000471
7690207,03122060,Rua Conego Antonio Lessa,Mooca,-23.56891052365739,-46.595848215528825
4787226,03103003,Rua Da Mooca,Mooca,-23.555341286637177,-46.60332767552358
4464796,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
1104624,03111001,Rua Joao Antonio De Oliveira,Mooca,-23.562983339707653,-46.60359323972618
4709748,03110010,Rua Borges De Figueiredo,Mooca,-23.55781608890781,-46.60680698669347
